Git URL	Version
https://github.com/KwatME/muscle_type	0.2.1
https://github.com/KwatME/tumor_suppressor	0.2.1
https://github.com/KwatME/random_genome_peek  0.1.0
https://github.com/kazyra/metabolism_and_weight 0.0.2
